"tod","dstate1","dstate2","dstate3","lci1","lci2","lci3","uci1","uci2","uci3","group"
987,10.6566228821073,35.312390614175,9.6581898831389,7.0172471758512,23.6299653977198,6.76959477162838,14.2300658002701,46.9686043442237,13.2745834518464,1
988,10.6530056358554,35.2282487491948,9.6500013516652,7.01449936893212,23.575712304258,6.76197253358066,14.2245955063041,46.8492040754832,13.2602483522271,1
989,10.6493639627763,35.1438829449014,9.641793042882,7.01174687759246,23.5212987200789,6.75435756419087,14.2190944055634,46.7295480144705,13.2458531859126,1
990,10.6456979616692,35.0592972665429,9.63356518083765,7.00898976327083,23.4667274869065,6.74675000213937,14.2135626546972,46.6096414899255,13.2313984612386,1
991,10.6420077318746,34.97449576949,9.62531798959117,7.00622808744052,23.4120014399404,6.73914998540951,14.2080004109122,46.4894898144431,13.2168846873193,1
992,10.6382933732716,34.8894824990211,9.61705169320453,7.00346191160861,23.3571234076739,6.73155765128819,14.2024078319661,46.3690982842586,13.2023123740183,1
993,10.634554986272,34.8042614901108,9.6087665157313,7.00069129731324,23.3020962117142,6.72397313636338,14.1967850761597,46.2484721790349,13.1876820319178,1
994,10.6307926718166,34.7188367672197,9.60046268120914,6.99791630612236,23.2469226666041,6.71639657652449,14.1911323023299,46.1276167616519,13.1729941722902,1
995,10.6270065313706,34.633212344087,9.59214041365021,6.99513699963169,23.191605579647,6.70882810696107,14.1854496698421,46.0065372779996,13.1582493070683,1
996,10.6231966669191,34.5473922235251,9.58379993703193,6.99235343946298,23.1361477507318,6.70126786216167,14.1797373385838,45.8852389567726,13.1434479488154,1
997,10.6193631809624,34.4613803972168,9.57544147528733,6.9895656872619,23.0805519721627,6.69371597591419,14.1739954689567,45.7637270092672,13.1285906106964,1
998,10.6155061765121,34.3751808455154,9.56706525229788,6.98677380469652,23.0248210284889,6.68617258130417,14.1682242218694,45.6420066291818,13.113677806449,1
999,10.6116257570859,34.2887975372448,9.55867149188248,6.9839778534552,22.9689576963365,6.67863781071497,14.162423758731,45.5200829924183,13.0987100503535,1
1000,10.6077220267036,34.2022344295049,9.55026041779024,6.98117789524503,22.9129647442441,6.67111179582666,14.1565942414427,45.3979612568868,13.0836878572051,1
1001,10.6037950898824,34.1154954674773,9.54183225368979,6.97837399178997,22.8568449324984,6.66359466761589,14.1507358323917,45.2756465623128,13.0686117422838,1
1002,10.5998450516317,34.0285845842338,9.53338722316289,6.97556620482881,22.8006010129729,6.6560865563553,14.1448486944432,45.153144030046,13.0534822213267,1
1003,10.5958720174501,33.9415057005465,9.52492554969353,6.97275459611362,22.7442357289693,6.64858759161306,14.1389329909342,45.0304587628723,13.038299810498,1
1004,10.5918760933191,33.854262724702,9.51644745665999,6.96993922740799,22.687751815059,6.64109790225265,14.133021414342,44.9075958448275,13.0231600359834,1
1005,10.5878573856999,33.766859552316,9.50795316732683,6.96712016048486,22.6280827888265,6.63361761643247,14.1274663807712,44.7845603410141,13.0082725093084,1
1006,10.5838160015276,33.6793000661498,9.4994429048354,6.96429745712503,22.5653102841414,6.62614686160575,14.1218840649585,44.661357297419,12.9933313290609,1
1007,10.5797520482081,33.5915881359324,9.4909168921954,6.96147117911557,22.502446881839,6.61868576451998,14.1162746200297,44.5379917407354,12.9783370063614,1
1008,10.5756656336118,33.5037276181802,9.4823753522769,6.95864138824746,22.4394954994474,6.61123445121694,14.1106381995466,44.4144686781856,12.963290052771,1
1009,10.5715568660705,33.4157223560217,9.4738185078013,6.95580814631451,22.3764590425791,6.60379304703279,14.1049749575009,44.2907930973459,12.948190980264,1
1010,10.5674258543715,33.3275761790246,9.46524658133353,6.95297151511093,22.3133404047818,6.59636167659732,14.0992850483068,44.1669699659757,12.9330403011985,1
1011,10.5632727077545,33.2392929030241,9.45665979527348,6.95013155643038,22.2501424673929,6.58894046383505,14.0935686267945,44.0430042318463,12.9178385282891,1
1012,10.559097535905,33.1508763299528,9.44805837184686,6.94728833206311,22.1868680993951,6.58152953196413,14.0878258482047,43.9189008225742,12.9025861745786,1
1013,10.5549004489517,33.0623302476745,9.4394425330986,6.94444190379534,22.1235201572757,6.57412900349669,14.0820568681809,43.7946646454545,12.8872837534092,1
1014,10.5506815574602,32.9736584298198,9.43081250088312,6.9415923334067,22.0601014848864,6.56673900023975,14.0762618427628,43.6703005872984,12.8719317783956,1
1015,10.5464409724291,32.8848646356221,9.42216849685724,6.938739682669,21.9966149133063,6.55935964329384,14.0704409283807,43.545813514272,12.8565307633969,1
1016,10.5421788052856,32.7959526097584,9.41351074247154,6.93588401334446,21.9330632607069,6.55199105305475,14.064594281848,43.4212082717378,12.8410812224887,1
1017,10.5378951678806,32.7069260821902,9.40483945896244,6.93302538718343,21.8694493322191,6.54463334921248,14.0587220603551,43.296489684097,12.8255836699361,1
1018,10.5335901724832,32.6177887680078,9.39615486734465,6.93016386592365,21.8057759198023,6.53728665075287,14.0528244214629,43.1716625546362,12.8100386201656,1
1019,10.5292639317777,32.5285443672758,9.38745718840255,6.92729951128758,21.7420458021161,6.52995107595622,14.0469015230959,43.0467316653744,12.7944465877381,1
1020,10.5249165588573,32.439196564882,9.3787466426827,6.92443238498141,21.6782617443939,6.52262674239923,14.0409535235364,42.9217017769133,12.7788080873219,1
1021,10.5205481672203,32.3497490303871,9.37002345048609,6.9215625486928,21.614426498318,6.51531376695455,14.0349805814169,42.796577628289,12.7631236336655,1
1022,10.5161588707654,32.2602054178778,9.36128783186041,6.91869006408966,21.5505428018983,6.50801226579126,14.0289828557153,42.6713639368263,12.7473937415709,1
1023,10.5117487837863,32.1705693658205,9.35254000659188,6.91603300898325,21.4866133793513,6.50072235437553,14.0229605057462,42.5460653979949,12.731618925866,1
1024,10.5073180209681,32.0808444969186,9.34378019419864,6.9147273556,21.4226409409837,6.49344414747134,14.0169136911567,42.4206866852683,12.7157997013792,1
1025,10.5028666973817,31.9910344179714,9.33500861392167,6.91342363627686,21.3586281830746,6.48617775914076,14.0108425719181,42.2952324499836,12.6999365829118,1
1026,10.4983949284795,31.9011427197349,9.32622548471909,6.91212187443809,21.2945777877641,6.47892330274432,14.0047473083208,42.1697073212047,12.684030085212,1
1027,10.4939028300905,31.8111729767852,9.31743102525661,6.91082209345165,21.2304924229398,6.4716808909423,13.9986280609669,42.0441159055869,12.668080722949,1
1028,10.4893905184158,31.7211287473824,9.30862545390232,6.90952431662917,21.1663747421288,6.46445063569458,13.9924849907645,41.918462787244,12.6520890106861,1
1029,10.4848581100239,31.6310135733397,9.29980898871736,6.90822856722551,21.1022273843899,6.45723264826256,13.986318258921,41.7927525276165,12.6360554628555,1
1030,10.4803057218453,31.5408309798918,9.29098184744998,6.90693486843864,21.0380529742081,6.45002703920867,13.9801280269367,41.6669896653437,12.6199805937319,1
1031,10.475733471169,31.4505844755661,9.28214424752787,6.90564324340904,20.9738541213921,6.44283391839772,13.9739144565984,41.5411787161358,12.6038649174068,1
1032,10.4711414756366,31.3602775520567,9.27329640605035,6.90435371521925,20.9096334209726,6.43565339499781,13.967677709973,41.4153241726497,12.5877089477635,1
1033,10.4665298532389,31.2699136840999,9.26443853978253,6.90306630689409,20.8453934531042,6.42848557748121,13.9614179494018,41.2894305043659,12.5715131984513,1
1034,10.4618987223093,31.1794963293519,9.25557086514709,6.90178104140006,20.7811367829677,6.42133057362479,13.9551353374933,41.1635021574678,12.5552781828599,1
1035,10.4572482015212,31.0890289282681,9.24669359821814,6.90049794164465,20.716865960676,6.41418849051188,13.9493469214832,41.037543554723,12.5390044140951,1
1036,10.4525784098817,30.998514903986,9.23780695471328,6.89921703047685,20.6525835211805,6.40705943453242,13.9443038201111,40.9115590953666,12.5226924049531,1
1037,10.4478894667275,30.9079576622073,9.22891114998811,6.89793833068586,20.5882919841815,6.39994351138424,13.9392280769521,40.7855531549865,12.5063426678959,1
1038,10.44318149172,30.8173605910854,9.22000639902785,6.89666186500201,20.5239938540389,6.39284082607413,13.9341198424478,40.659530085411,12.4899557150268,1
1039,10.4384546048409,30.7267270611126,9.21109291644188,6.89538765609489,20.4596916196857,6.3857514829194,13.9289792677347,40.533494214598,12.4735320580658,1
1040,10.4337089263875,30.6360604250099,9.20217091645577,6.89411572657464,20.3960836241505,6.37867558554773,13.9238065046374,40.4074498465263,12.4570722083249,1
1041,10.4289445769673,30.5453640176192,9.19324061290649,6.89284609899032,20.3335527126639,6.37161323690001,13.9186017056608,40.2814012610892,12.4405766766849,1
1042,10.4241616774941,30.4546411557976,9.18430221923336,6.89157879583068,20.2710141080714,6.36453129269114,13.9133650239823,40.1553527139893,12.4240459735697,1
1043,10.4193603491829,30.363895138313,9.17535594847391,6.89031383952325,20.2084702043803,6.35743961908761,13.9080966134442,40.0293084366372,12.4074806089242,1
1044,10.4145407135447,30.2731292457413,9.16640201325595,6.88905125243405,20.1459233813981,6.35036215483136,13.9027966285465,39.9032726360492,12.3908810921893,1
1045,10.4097028923832,30.1823467403688,9.15744062579097,6.88779105686753,20.0833760046442,6.34329899991755,13.8974652244388,39.7772494947499,12.3742479322789,1
1046,10.4048470077885,30.0915508660914,9.14847199786959,6.88653327506641,20.0208304252645,6.33625025365039,13.8921025569129,39.6512431706747,12.3575816375562,1
1047,10.3999731821336,30.0007448483207,9.13949634085316,6.88527792921052,19.9582889799468,6.32921601464425,13.8867087823955,39.5252577970754,12.3408827158108,1
1048,10.395081538069,29.9099318938886,9.13051386566849,6.88402504141806,19.8957539908376,6.32219638082515,13.8812840579393,39.3992974824277,12.3241516742355,1
1049,10.390172198518,29.8191151909562,9.12152478280245,6.88277463374379,19.8332277654628,6.31519144943278,13.8758285412175,39.27336631034,12.3073890194031,1
1050,10.3852452866729,29.7282979089234,9.11252930229398,6.88152672817961,19.7707125966484,6.30820131702109,13.8703423905139,39.1474683394643,12.290595257244,1
1051,10.3803009259889,29.6374831983403,9.10352763372998,6.88028134665399,19.7082107624441,6.30122607946087,13.8648257647168,39.0216076034098,12.2737708930237,1
1052,10.3753392401807,29.5466741908222,9.09451998623786,6.87903851103199,19.6457245260482,6.29426583194103,13.8592788233106,38.8957881106581,12.2569164313194,1
1053,10.3703603532169,29.4558739989639,9.08550656848092,6.87779824311455,19.5832561357345,6.28732066896995,13.8537017263686,38.7700138444791,12.2400323759998,1
1054,10.365364389316,29.3650857162588,9.07648758865139,6.87656056463832,19.5208078247818,6.28039068437758,13.8480946345451,38.6442887628513,12.2231192302008,1
1055,10.3603514729414,29.2743124170179,9.06746325446511,6.87532549727606,19.4583818114042,6.2734759713169,13.8424577090671,38.5186167983813,12.2061774963048,1
1056,10.3553217287965,29.1835571562915,9.05843377315591,6.87409306263513,19.3959802986839,6.266576622266,13.8367911117284,38.3930018582275,12.1892076759189,1
1057,10.3502752818208,29.0928229697927,9.04939935146967,6.87286328225855,19.3336054745053,6.2596927290292,13.8310950048799,38.2674478240242,12.172210269853,1
1058,10.3452122571844,29.0021128738233,9.0403601956591,6.87163617762359,19.2712595114921,6.25282438273953,13.8253695514233,38.1419585518085,12.155185778099,1
1059,10.340132780284,28.9114298652007,9.03131651147737,6.87041177014244,19.2089445669447,6.24597167386031,13.8196149148029,38.0165378719488,12.1381346998085,1
1060,10.3350369767379,28.8207769211876,9.02226850417401,6.86919008116117,19.1466627827806,6.23913469218693,13.8138312589979,37.8911895890746,12.1210575332733,1
1061,10.3299249723814,28.7301569994224,9.0132163784881,6.86797113196023,19.0844162854764,6.23231352684874,13.8080187485151,37.7659174820097,12.1045612437004,1
1062,10.3247968932621,28.6395730378538,9.00416033864349,6.86675494375373,19.0222071860106,6.22550826631122,13.8021775483811,37.6407253037056,12.0926435200764,1
1063,10.319652865636,28.5490279546739,8.9951005883438,6.86554153768903,18.9600375798102,6.21871899837734,13.7963078241341,37.5156167811782,12.0806899183827,1
1064,10.3144930159619,28.458524648257,8.98603733076652,6.86433093484695,18.8979095466976,6.21194581019026,13.7904097418173,37.3905956154453,12.0687008165905,1
1065,10.309317470897,28.3680659970969,8.97697076855866,6.86312315624133,18.8358251508388,6.20518878823473,13.7844834679703,37.2656654814668,12.0566765927981,1
1066,10.3041263572929,28.2776548597483,8.96790110383085,6.86191822281867,18.773786440696,6.19916857238778,13.7785291696218,37.1408300280861,12.0446176252096,1
1067,10.2989198021908,28.1872940747687,8.9588285381526,6.86071615545819,18.7117954489787,6.19457743842543,13.7725470142821,37.0160928779744,12.0325242921175,1
1068,10.2936979328163,28.0969864606639,8.94975327254747,6.85951697497109,18.6498541925992,6.18998652023001,13.7665371699354,36.891457627575,12.020396971883,1
1069,10.2884608765755,28.0067348158323,8.94067550748787,6.85832070210105,18.5879646726279,6.18539590263986,13.760499805032,36.7669278470519,12.0082360429169,1
1070,10.2832087610507,27.9165419185153,8.93159544289051,6.85712735752296,18.5261288742524,6.18080567030733,13.7544350884809,36.6425070802387,11.9960418836617,1
1071,10.2779417139943,27.8264105267451,8.92251327811141,6.85593696184376,18.4643487667364,6.1762159076988,13.7483431896418,36.5181988445892,11.9838148725715,1
1072,10.2726598633267,27.736343378298,8.91342921194109,6.85474953560171,18.4026263033819,6.17162669909227,13.7422242783184,36.3940066311306,11.9715553880946,1
1073,10.2673633371292,27.6463431906468,8.90434344259984,6.8535650992662,18.3409634214919,6.16703812857741,13.7360785247492,36.2699339044189,11.9592638086551,1
1074,10.2620522636419,27.556412660917,8.89525616773358,6.85238367323695,18.2793620423357,6.1624502800532,13.7299060996019,36.1459841024951,11.9469405126335,1
1075,10.256726771257,27.4665544658433,8.88616758440889,6.85120527784516,18.2178240711154,6.15774049420717,13.7237071739641,36.0221606368431,11.9345858783491,1
1076,10.2513869885158,27.3767712617296,8.87707788910825,6.85002993335201,18.1563513969353,6.15301019549028,13.7174819193365,35.8984668923516,11.9222002840411,1
1077,10.2460330441038,27.2870656844084,8.86798727772634,6.84885765994905,18.0949458927707,6.14828206592696,13.7112305076255,35.7749062272752,11.9097841078521,1
1078,10.2406650668456,27.197440349205,8.85889594556556,6.84768847775772,18.0336094154408,6.14355618864625,13.7049531111353,35.6514819731984,11.8973377278081,1
1079,10.235283185702,27.1078978509006,8.84980408733054,6.84652240682947,17.972343805582,6.13883264654673,13.6986499025601,35.5281974350023,11.8848615218017,1
1080,10.2298875297633,27.0184407636987,8.84071189712586,6.84535946714494,17.9111508876233,6.13411152229564,13.6923210549775,35.4050558908316,11.8723558675742,1
1081,10.2244782282471,26.929071641194,8.83161956845015,6.84419967861472,17.8500324697631,6.12939289832781,13.6859667418398,35.2820605920645,11.8598211426978,1
1082,10.2190554104923,26.8397930163405,8.82252729419292,6.84304306107794,17.7889903439482,6.12467685684488,13.6795871369676,35.1592147632842,11.8472577245579,1
1083,10.2136192059552,26.750607401425,8.81343526663022,6.84188963430293,17.7280262858536,6.1199634798143,13.6731824145416,35.0365216022519,11.8346659903357,1
1084,10.2081697442059,26.6615172880379,8.80434367742077,6.84073941798707,17.6671420548652,6.11525284896922,13.667008135031,34.9139842798816,11.822046316991,1
1085,10.2027071549219,26.5725251470501,8.79525271760144,6.83959243175581,17.6063393940626,6.1105450458064,13.6625869551242,34.7916059402178,11.8093990812446,1
1086,10.1972315678861,26.4836334285892,8.78616257758449,6.83844869516308,17.5456200302052,6.10584015158696,13.6581445394341,34.6693897004133,11.7967246595615,1
1087,10.1917431129807,26.3948445620174,8.77707344715282,6.83730822769101,17.4849856737187,6.10113824733393,13.6536809988018,34.5473386507103,11.7840234281333,1
1088,10.1862419201836,26.3061609559118,8.7679855154563,6.83617104874961,17.4244380186834,6.09643941383325,13.649196444459,34.425455854422,11.7712957628616,1
1089,10.180728119564,26.2175849980472,8.75889897100865,6.83503717767671,17.3639787428253,6.09174373163154,13.6446909880231,34.3037443479177,11.7585420393417,1
1090,10.1752018412778,26.1291190553784,8.74981400168326,6.83390663373764,17.3036095075065,6.087051281036,13.6401647414928,34.1822071406072,11.7457626328448,1
1091,10.1696632155636,26.0407654740261,8.74073079471009,6.83277943612499,17.2433319577198,6.08236214211365,13.6356178172451,34.0608472149305,11.7329579183019,1
1092,10.1641123727381,25.9525265792638,8.73164953667151,6.83165560395875,17.1831477220828,6.07767639469112,13.6310503280291,33.9396675263454,11.7201282702876,1
1093,10.1585494431922,25.8644046755066,8.7225704134994,6.83053515628562,17.1230584128348,6.07299411835277,13.6264623869638,33.8186710033196,11.7072740630034,1
1094,10.1529745573862,25.7764020463014,8.71349361047169,6.82941811207913,17.0630656258352,6.06831539244088,13.6218541075325,33.6978605473239,11.6943956702612,1
1095,10.1473878458464,25.6885209543188,8.70441931220876,6.82830449023951,17.0031709405619,6.06364029605495,13.617225603579,33.5772390328266,11.6814934654677,1
1096,10.1417894391598,25.6007636413469,8.69534770267046,6.82719430959362,16.9433759201143,6.05896890805088,13.6125769893031,33.4568093072908,11.6685678216082,1
1097,10.1361794679704,25.5131323282865,8.68627896515295,6.82608758889389,16.8836821112144,6.05430130704025,13.607908379257,33.3365741911714,11.6556191112299,1
1098,10.1305580629755,25.4256292151481,8.67721328228504,6.82498434681959,16.824091044212,6.04963757138991,13.6032198883403,33.2165364779172,11.6426477064275,1
1099,10.1249253549204,25.3382564810506,8.66815083602569,6.82388460197524,16.7646042330902,6.04497777922136,13.5985116317964,33.0966989339707,11.6296539788262,1
1100,10.1192814745953,25.251016284222,8.65909180766062,6.82278837289166,16.7052231754725,6.04032200840949,13.5937837252077,32.9770642987735,11.6166382995671,1
1101,10.1136265528303,25.1639107619997,8.65003637779978,6.82169567802477,16.6459493526318,6.03567033658349,13.5890362844913,32.8576352847709,11.6036010392915,1
1102,10.1079607204915,25.0769420308359,8.64098472637374,6.8206065357558,16.5867842295005,6.03102284112447,13.5842694258957,32.7384145774192,11.5905425681245,1
1103,10.1022841084773,24.9901121863013,8.63193703263141,6.81952096439163,16.5277292546824,6.02637959916664,13.5794832659953,32.6194048351945,11.5774632556619,1
1104,10.0965968477137,24.9034233030923,8.62289347513706,6.81843898216369,16.4687858604657,6.02174068759533,13.5746779216871,32.5006086896036,11.5643634709532,1
1105,10.0908990691507,24.8168774350395,8.61385423176762,6.81736060722848,16.4099554628377,6.01710618304728,13.5698535101859,32.3820287451965,11.5512435824875,1
1106,10.0851909037581,24.7304766151165,8.60481947970993,6.8162858576674,16.3512394615007,6.01247616190991,13.5650101490201,32.2636675795797,11.5381039581789,1
1107,10.0794724825203,24.6442228554529,8.5957893954585,6.81521475148589,16.29263923989,6.00785070032093,13.5601479560277,32.1455277434335,11.5249449653511,1
1108,10.0737439364345,24.5581181473458,8.58676415481182,6.81414730661408,16.2341561651922,6.00322987416787,13.5552670493522,32.0276117605281,11.5117669707231,1
1109,10.0680053965048,24.472164461275,8.5777439328715,6.81308354090649,16.1757915883662,5.99861375908719,13.5503675474377,31.9170013177392,11.4985703403949,1
1110,10.0622569937389,24.3863637469192,8.56872890403861,6.81202347214106,16.1175468441641,5.99400243046425,13.5454495690251,31.8074125077583,11.4853554398331,1
1111,10.0564988591439,24.300717933173,8.55971924201162,6.8109671180204,16.0594232511549,5.98939596343301,13.540513233148,31.6979856913704,11.4721226338566,1
1112,10.0507311237225,24.2152289281669,8.55071511978463,6.80991449617036,16.0014221117491,5.98479443287506,13.5355586591281,31.5887234406142,11.4588722866221,1
1113,10.0449539184692,24.1298986192865,8.54171670964388,6.80886562414061,15.9435447122238,5.98019791341953,13.5305859665713,31.4796283035756,11.4456047616113,1
1114,10.0391673743659,24.0447288731964,8.53272418316669,6.80782051940418,15.8857923227508,5.97560647944296,13.5255952753629,31.3707028043882,11.4323204216156,1
1115,10.0333716223784,23.9597215358624,8.5237377112187,6.80677919935731,15.8281661974246,5.97102020506824,13.5205867056642,31.261949443235,11.4190196287234,1
1116,10.0275667934518,23.8748784325778,8.51475746395204,6.80574168131964,15.7706675742919,5.96643916416475,13.5155603779078,31.1533706963516,11.4057027443064,1
1117,10.0217530185075,23.7902013679889,8.50578361080329,6.80470798253333,15.7132976753837,5.96186343034768,13.5105164127929,31.0449690160317,11.3923701290057,1
1118,10.0159304284391,23.7056921261233,8.49681632049123,6.80271105023721,15.6560577067468,5.95729307697817,13.5054549312823,30.9367468306344,11.3790221427189,1
1119,10.0100991541083,23.6213524704206,8.487855761015,6.80032762401382,15.5989488584783,5.95272817716239,13.5003760545968,30.8287065445912,11.3656591445862,1
1120,10.0042593263404,23.5371841437616,8.47890209965226,6.79794966604239,15.5419723047602,5.94816880375133,13.495279904212,30.7208505384166,11.3522814929788,1
1121,9.99841107592238,23.4531888685019,8.46995550295787,6.79557721335774,15.4851292038958,5.94361502934104,13.4901666018541,30.6131811687199,11.3389366835649,1
1122,9.99255453359706,23.3693683465053,8.46101613676092,6.79321030281834,15.4284206983469,5.93906692627149,13.4850362694944,30.5057007682176,11.3258698628039,1
1123,9.9866898300611,23.2857242591795,8.45208416616424,6.79084897110575,15.3718479147738,5.93452456662707,13.4798890293468,30.3984116457485,11.312789922844,1
1124,9.98081709595954,23.2022582675118,8.44315975554218,6.78849325472467,15.3154119640729,5.92998802223565,13.4747250038626,30.2913160862897,11.2996972064198,1
1125,9.97493646188309,23.1189720121083,8.43424306853899,6.78614319000314,15.2591139414207,5.92483637054502,13.4695443157266,30.1844163509743,11.2865920554762,1
1126,9.96904805836471,23.0358671132328,8.42533426806722,6.78379881309246,15.2029549263143,5.91798402614196,13.4643470878527,30.0777146771112,11.2734748111573,1
1127,9.96315201587481,22.9529451708472,8.4164335163066,6.78146015996701,15.1469359826155,5.91114878345202,13.4591334433802,29.9712132782048,11.2603458137938,1
1128,9.9572484648188,22.8702077646549,8.40754097470221,6.77912726642431,15.0910581585959,5.90433072953303,13.4539035056689,29.8649143439791,11.2472054028919,1
1129,9.95133753553205,22.7876564541425,8.39865680396315,6.77680016808539,15.0353224869826,5.89752995071304,13.4486573982959,29.7588200404,11.2340539171228,1
1130,9.9454193582776,22.7052927786265,8.38978116406201,6.7744789003943,14.9797299850048,5.89074653259153,13.44339524505,29.6529325097019,11.2208916943101,1
1131,9.93949406324168,22.623118257299,8.38091421423155,6.7721634986187,14.9242816544427,5.88398056004258,13.4381171699294,29.5472538704137,11.2077190714194,1
1132,9.93356178053091,22.5411343892745,8.37205611296599,6.76985399784949,14.8689784816769,5.87723211721695,13.432823297136,29.441786217389,11.1945363845474,1
1133,9.92762264016733,22.4593426536392,8.3632070180181,6.76755043300072,14.8138214377378,5.87050128754462,13.427513751072,29.3365316218337,11.1813439689109,1
1134,9.92167677208636,22.3777445095018,8.3543670863985,6.76525283881032,14.7588114783583,5.86378815373732,13.4221886563356,29.2314921313395,11.168142158836,1
1135,9.91572430613269,22.2963413960438,8.34553647437519,6.76293171731367,14.7039495440259,5.85709279779105,13.4168481377168,29.1266697699161,11.1549312877476,1
1136,9.90976537205643,22.215134732573,8.33671533747156,6.76044489349617,14.649236560036,5.85041530098892,13.4114923201934,29.0220665380259,11.141711688159,1
1137,9.90380009950968,22.1341259185772,8.32790383046586,6.75796454453456,14.5946734365475,5.84375574390304,13.4061213289268,28.9176844126197,11.1335703338451,1
1138,9.89782861804383,22.0533163337798,8.31910210739056,6.75549070734436,14.5402610686377,5.83711420639778,13.400735289258,28.8135253471744,11.1254467410814,1
1139,9.89185105710521,21.9727073381955,8.31031032153146,6.75302341865086,14.4860003363597,5.83049076763225,13.3953343267034,28.7095912717319,11.1173180682561,1
1140,9.88586754603193,21.892300272189,8.30152862542604,6.75056271498944,14.4318921047997,5.82388550606274,13.3899185669507,28.6058840929393,11.1091844903506,1
1141,9.8798782140509,21.8120964565326,8.29275717086352,6.74810863270488,14.3779372241363,5.81729849944587,13.3844881358551,28.502405694091,11.1010461820457,1
1142,9.87388319027377,21.7320971924678,8.28399610888414,6.74566120795252,14.3241365297001,5.81072982484048,13.3790431594345,28.3991579351718,11.0929033177168,1
1143,9.86788260369372,21.652303761766,8.27524558977802,6.7432204766973,14.270490842034,5.80417955861142,13.3735837638664,28.2961426529014,11.0847560714311,1
1144,9.86187658318295,21.5727174267906,8.26650576308498,6.74078647471524,14.2170009669558,5.79764777643148,13.3681100754832,28.1933616607812,11.0766046169416,1
1145,9.85586525748818,21.4933394305613,8.25777677759334,6.7383592375922,14.1636676956199,5.79113455328478,13.3626222207682,28.0908167491409,11.0684491276843,1
1146,9.84984875522764,21.4141709968183,8.24905878134018,6.73593880072477,14.1104918045814,5.78463996346862,13.357120326352,27.9885096851882,11.0602897767737,1
1147,9.84382720488838,21.3352133300896,8.24035192161045,6.73352519932047,14.0574740558609,5.77816408059806,13.351604519008,27.8864422130589,11.0521267369986,1
1148,9.83780073482285,21.2564676157563,8.23165634493648,6.73111846839769,14.004615197009,5.77170697760665,13.3460749256483,27.7846160538685,11.0439601808179,1
1149,9.831769473245,21.1779350201218,8.22297219709799,6.72871864278584,13.9519159611733,5.76526872675086,13.3405316733206,27.6830329057655,11.035790280357,1
1150,9.82573354822762,21.0996166904818,8.21429962312118,6.72632575712572,13.8993770671655,5.75884939961229,13.3349748892029,27.5816944439862,11.0276172074034,1
1151,9.81969308769908,21.0215137551934,8.20563876727851,6.7239398458695,13.846999219529,5.75244906710095,13.3294047006002,27.4808105896915,11.0194411334037,1
1152,9.81364821944021,20.9436273237475,8.1969897730894,6.72156094328124,13.794783108608,5.74606779945762,13.3238212349411,27.3807850302432,11.0112622294582,1
1153,9.80759907108109,20.8659584868412,8.18835278331903,6.71918908343648,13.7427294106173,5.73970566625778,13.3182246197724,27.2810032449736,11.0030806663185,1
1154,9.80154577009762,20.7885083164513,8.17972793997797,6.71682430022302,13.6908387877126,5.73336273641339,13.3126149827569,27.1814668238354,10.9948966143829,1
1155,9.79548844380929,20.7112778659093,8.171115384323,6.71446662734113,13.6391118880616,5.72703907817665,13.3069924516674,27.0821773344789,10.9867102436928,1
1156,9.78942721937506,20.6342681699771,8.1625152568572,6.71211609830298,13.587549345917,5.72073475914341,13.3013571543848,26.983136322313,10.9785217239292,1
1157,9.78336222379085,20.557480244923,8.1539276973283,6.70977274643412,13.5361517816877,5.71444984625468,13.2944775584968,26.884345310566,10.9703312244085,1
1158,9.77729358388638,20.4809150886008,8.14535284473072,6.70743660487232,13.4849198020144,5.70818440580156,13.2869360472514,26.785805800349,10.9621389140796,1
1159,9.7712214263222,20.4045736805274,8.13679083730403,6.70510770656919,13.4338539998421,5.70193850342713,13.2793808078285,26.6875192707199,10.9539449615197,1
1160,9.76514587758697,20.3284569819634,8.1282418125345,6.70278608428914,13.3829549544966,5.69571220412928,13.2718120122131,26.5894871787486,10.9457495349306,1
1161,9.75906706399405,20.2525659359931,8.11970590715396,6.70047177061035,13.3322232317595,5.68950557226518,13.2642298324071,26.4917109595831,10.9375528021359,1
1162,9.75298511167875,20.1769014676065,8.11118325714051,6.69816479792532,13.2816593839449,5.68322885903449,13.2566344404237,26.3941920265183,10.9293549305771,1
1163,9.74690014659518,20.1014644837815,8.10267399771942,6.69586519843976,13.2312639499764,5.67690379723585,13.2490260082827,26.2969317710646,10.9211834072368,1
1164,9.74081229451372,20.0262558735685,8.09417826336244,6.69357300417467,13.1810374554655,5.67059869711763,13.2414047080046,26.1999315630181,10.9131757018454,1
1165,9.7347216810183,19.9512765081731,8.08569618778847,6.69128824696506,13.1309804127893,5.66431362266783,13.2337707116066,26.1031927505321,10.9051672550215,1
1166,9.72862843150301,19.8765272410435,8.07722790396451,6.68901095846114,13.0810933211706,5.65804863722419,13.2261241910967,26.0067166601902,10.8971582286076,1
1167,9.72253267116912,19.8020089079548,8.06877354410494,6.68674117012825,13.0313766667566,5.65180380347645,13.2184653184684,25.9105045970795,10.889148784068,1
1168,9.71643452502326,19.7277223270969,8.06033323967313,6.68447891324711,12.9818309227004,5.64557918346998,13.2107942656966,25.8145578448666,10.8811390824841,1
